instance_path,n,m,category
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds62_maplesat_preprocess.cnf,44970,289302,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand/rounds63_maplesat_preprocess.cnf,45803,294787,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round22_restrict440_maplesat_preprocess.cnf,1952,9127,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict440_maplesat_preprocess.cnf,4896,25271,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict445_maplesat_preprocess.cnf,4755,24484,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict450_maplesat_preprocess.cnf,4618,23672,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict455_maplesat_preprocess.cnf,4544,23113,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict460_maplesat_preprocess.cnf,4453,22514,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict465_maplesat_preprocess.cnf,4346,21777,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict470_maplesat_preprocess.cnf,4218,20989,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict475_maplesat_preprocess.cnf,4014,19859,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict480_maplesat_preprocess.cnf,3411,16342,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict485_maplesat_preprocess.cnf,3018,14165,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict490_maplesat_preprocess.cnf,2714,12611,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round24_restrict495_maplesat_preprocess.cnf,2293,10486,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict440_maplesat_preprocess.cnf,6346,34348,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict445_maplesat_preprocess.cnf,6219,33615,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict450_maplesat_preprocess.cnf,6116,32944,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict455_maplesat_preprocess.cnf,6059,32445,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict460_maplesat_preprocess.cnf,5979,31844,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict465_maplesat_preprocess.cnf,5885,31129,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict470_maplesat_preprocess.cnf,5764,30399,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict475_maplesat_preprocess.cnf,5566,29247,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict480_maplesat_preprocess.cnf,5031,25807,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict485_maplesat_preprocess.cnf,4920,25059,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict490_maplesat_preprocess.cnf,4807,24303,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict495_maplesat_preprocess.cnf,4678,23506,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict500_maplesat_preprocess.cnf,4523,22532,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict505_maplesat_preprocess.cnf,4272,21166,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round26_restrict510_maplesat_preprocess.cnf,3631,17638,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict440_maplesat_preprocess.cnf,7813,43513,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict445_maplesat_preprocess.cnf,7633,42522,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict450_maplesat_preprocess.cnf,7518,41778,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict455_maplesat_preprocess.cnf,7437,41159,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict460_maplesat_preprocess.cnf,7364,40605,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict465_maplesat_preprocess.cnf,7288,40040,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict470_maplesat_preprocess.cnf,7160,39239,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict475_maplesat_preprocess.cnf,7007,38312,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict480_maplesat_preprocess.cnf,6433,34383,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict485_maplesat_preprocess.cnf,6340,33728,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict490_maplesat_preprocess.cnf,6247,33065,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict495_maplesat_preprocess.cnf,6132,32305,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict500_maplesat_preprocess.cnf,6019,31531,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict505_maplesat_preprocess.cnf,5810,30361,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round28_restrict510_maplesat_preprocess.cnf,5324,27578,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict440_maplesat_preprocess.cnf,9426,53661,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict445_maplesat_preprocess.cnf,9275,52793,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict450_maplesat_preprocess.cnf,9113,51762,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict455_maplesat_preprocess.cnf,9049,51155,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict460_maplesat_preprocess.cnf,8957,50500,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict465_maplesat_preprocess.cnf,8871,49781,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict470_maplesat_preprocess.cnf,8715,48855,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict475_maplesat_preprocess.cnf,8503,47633,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict480_maplesat_preprocess.cnf,7932,43681,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict485_maplesat_preprocess.cnf,7840,42990,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict490_maplesat_preprocess.cnf,7744,42264,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict495_maplesat_preprocess.cnf,7633,41503,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict500_maplesat_preprocess.cnf,7495,40566,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict505_maplesat_preprocess.cnf,7251,39120,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round30_restrict510_maplesat_preprocess.cnf,6813,36549,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict440_maplesat_preprocess.cnf,11040,64339,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict445_maplesat_preprocess.cnf,10879,63390,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict450_maplesat_preprocess.cnf,10709,62328,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict455_maplesat_preprocess.cnf,10656,61736,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict460_maplesat_preprocess.cnf,10594,61165,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict465_maplesat_preprocess.cnf,10509,60534,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict470_maplesat_preprocess.cnf,10373,59647,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict475_maplesat_preprocess.cnf,10181,58410,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict480_maplesat_preprocess.cnf,9511,53684,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict485_maplesat_preprocess.cnf,9406,52866,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict490_maplesat_preprocess.cnf,9307,52089,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict495_maplesat_preprocess.cnf,9184,51180,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict500_maplesat_preprocess.cnf,9023,50060,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict505_maplesat_preprocess.cnf,8748,48504,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round32_restrict510_maplesat_preprocess.cnf,8302,45809,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict440_maplesat_preprocess.cnf,12678,75208,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict445_maplesat_preprocess.cnf,12482,74103,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict450_maplesat_preprocess.cnf,12324,73088,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict455_maplesat_preprocess.cnf,12274,72511,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict460_maplesat_preprocess.cnf,12203,71914,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict465_maplesat_preprocess.cnf,12118,71095,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict470_maplesat_preprocess.cnf,11977,70149,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict475_maplesat_preprocess.cnf,11747,68638,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict480_maplesat_preprocess.cnf,11126,63948,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict485_maplesat_preprocess.cnf,11006,63085,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict490_maplesat_preprocess.cnf,10900,62248,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict495_maplesat_preprocess.cnf,10753,61168,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict500_maplesat_preprocess.cnf,10605,60060,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict505_maplesat_preprocess.cnf,10300,58246,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round34_restrict510_maplesat_preprocess.cnf,9718,54705,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict440_maplesat_preprocess.cnf,14285,85939,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict445_maplesat_preprocess.cnf,14105,84906,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict450_maplesat_preprocess.cnf,13965,83956,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict455_maplesat_preprocess.cnf,13890,83306,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict460_maplesat_preprocess.cnf,13818,82684,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict465_maplesat_preprocess.cnf,13726,81863,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict470_maplesat_preprocess.cnf,13599,80958,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict475_maplesat_preprocess.cnf,13398,79597,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict480_maplesat_preprocess.cnf,12698,73972,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict485_maplesat_preprocess.cnf,12575,73104,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict490_maplesat_preprocess.cnf,12472,72281,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict495_maplesat_preprocess.cnf,12341,71315,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict500_maplesat_preprocess.cnf,12177,70083,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict505_maplesat_preprocess.cnf,11944,68597,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round36_restrict510_maplesat_preprocess.cnf,11354,65077,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict440_maplesat_preprocess.cnf,15885,96570,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict445_maplesat_preprocess.cnf,15683,95411,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict450_maplesat_preprocess.cnf,15549,94531,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict455_maplesat_preprocess.cnf,15473,93861,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict460_maplesat_preprocess.cnf,15404,93266,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict465_maplesat_preprocess.cnf,15307,92452,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict470_maplesat_preprocess.cnf,15169,91510,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict475_maplesat_preprocess.cnf,14984,90279,crypto
/scratch/jt2chung/parameters_of_industiral/crypto/sha256_preimage_two_operand_restricted/round38_restrict480_maplesat_preprocess.cnf,14311,84437,crypto
